,ZONEID,timestamp,Forecasted Total Load,Forecasted Zonal Load,Zonal Price
16039,1,10302012 07:00,17089,5480,32.13
16040,1,10302012 08:00,17839,5910,39.11
16041,1,10302012 09:00,18307,6210,40.64
16042,1,10302012 10:00,18616,6349,40.86
16043,1,10302012 11:00,18749,6416,41.4
16044,1,10302012 12:00,18748,6443,41.22
16045,1,10302012 13:00,18731,6448,40.84
16046,1,10302012 14:00,18646,6436,40.78
16047,1,10302012 15:00,18587,6442,40.82
16048,1,10302012 16:00,18727,6497,40.86
16049,1,10302012 17:00,19085,6560,41.61
16050,1,10302012 18:00,19812,6593,44.59
16051,1,10302012 19:00,19790,6468,42.44
16052,1,10302012 20:00,19173,6251,40.16
16053,1,10302012 21:00,18234,5991,34.85
16054,1,10302012 22:00,16904,5641,29.2
16055,1,10302012 23:00,15452,5175,24.23
16056,1,10312012 00:00,14244,4720,29.91
16057,1,10312012 01:00,13505,4417,25.43
16058,1,10312012 02:00,13097,4242,23.76
16059,1,10312012 03:00,12915,4153,23.5
16060,1,10312012 04:00,13008,4144,24.51
16061,1,10312012 05:00,13721,4342,27.19
16062,1,10312012 06:00,15389,4835,35.75
16063,1,10312012 07:00,17164,5474,37.3
16064,1,10312012 08:00,17844,5887,38.74
16065,1,10312012 09:00,18248,6168,39.92
16066,1,10312012 10:00,18497,6293,40.52
16067,1,10312012 11:00,18577,6339,41.11
16068,1,10312012 12:00,18541,6353,40.18
16069,1,10312012 13:00,18514,6347,40.0
16070,1,10312012 14:00,18426,6330,39.71
16071,1,10312012 15:00,18369,6326,39.21
16072,1,10312012 16:00,18499,6373,40.33
16073,1,10312012 17:00,18863,6433,41.11
16074,1,10312012 18:00,19649,6480,44.48
16075,1,10312012 19:00,19668,6365,44.62
16076,1,10312012 20:00,19137,6164,41.62
16077,1,10312012 21:00,18285,5920,36.56
16078,1,10312012 22:00,17021,5595,32.86
16079,1,10312012 23:00,15597,5145,30.91
16080,1,11012012 0:00,12605,3892,30.62
16081,1,11012012 1:00,12301,3839,25.14
16082,1,11012012 2:00,12078,3771,22.95
16083,1,11012012 3:00,11988,3739,23.57
16084,1,11012012 4:00,12075,3737,24.07
16085,1,11012012 5:00,12658,3837,27.16
16086,1,11012012 6:00,14644,4449,38.33
16087,1,11012012 7:00,16515,5123,45.46
16088,1,11012012 8:00,17263,5552,46.87
16089,1,11012012 9:00,17723,5867,49.49
16090,1,11012012 10:00,18012,6021,56.54
16091,1,11012012 11:00,18076,6084,56.53
16092,1,11012012 12:00,18026,6104,56.81
16093,1,11012012 13:00,17945,6102,56.53
16094,1,11012012 14:00,17804,6090,55.98
16095,1,11012012 15:00,17684,6078,56.5
16096,1,11012012 16:00,17734,6104,58.39
16097,1,11012012 17:00,18081,6167,59.39
16098,1,11012012 18:00,18858,6229,71.63
16099,1,11012012 19:00,18524,6016,60.35
16100,1,11012012 20:00,17951,5797,50.36
16101,1,11012012 21:00,16980,5446,45.46
16102,1,11012012 22:00,15722,5121,39.38
16103,1,11012012 23:00,14361,4693,33.83
16104,1,11022012 0:00,12740,4003,28.69
16105,1,11022012 1:00,12283,3829,26.56
16106,1,11022012 2:00,12102,3782,23.83
16107,1,11022012 3:00,12020,3755,23.83
16108,1,11022012 4:00,12077,3745,23.96
16109,1,11022012 5:00,12510,3776,28.83
16110,1,11022012 6:00,14320,4316,39.26
16111,1,11022012 7:00,16007,4877,43.35
16112,1,11022012 8:00,16746,5256,41.84
16113,1,11022012 9:00,17233,5544,43.04
16114,1,11022012 10:00,17549,5701,43.66
16115,1,11022012 11:00,17626,5773,43.46
16116,1,11022012 12:00,17561,5791,42.54
16117,1,11022012 13:00,17444,5777,42.56
16118,1,11022012 14:00,17264,5750,40.6
16119,1,11022012 15:00,17098,5726,40.42
16120,1,11022012 16:00,17066,5732,42.17
16121,1,11022012 17:00,17344,5803,46.04
16122,1,11022012 18:00,18061,5879,50.74
16123,1,11022012 19:00,17703,5690,47.36
16124,1,11022012 20:00,17116,5487,43.15
16125,1,11022012 21:00,16266,5163,38.08
16126,1,11022012 22:00,15300,4903,35.39
16127,1,11022012 23:00,14247,4600,33.55
16128,1,11032012 0:00,13014,4123,33.28
16129,1,11032012 1:00,12442,3870,30.06
16130,1,11032012 2:00,12230,3839,28.37
16131,1,11032012 3:00,12090,3802,23.85
16132,1,11032012 4:00,12106,3768,24.49
16133,1,11032012 5:00,12213,3650,28.71
16134,1,11032012 6:00,13091,3941,30.38
16135,1,11032012 7:00,13773,4093,30.33
16136,1,11032012 8:00,14191,4207,34.8
16137,1,11032012 9:00,14964,4446,36.75
16138,1,11032012 10:00,15581,4670,37.75
16139,1,11032012 11:00,15839,4834,37.3
16140,1,11032012 12:00,15864,4909,36.19
16141,1,11032012 13:00,15753,4912,35.67
16142,1,11032012 14:00,15534,4888,34.99
16143,1,11032012 15:00,15386,4861,34.78
16144,1,11032012 16:00,15404,4857,35.7
16145,1,11032012 17:00,15811,4935,40.01
16146,1,11032012 18:00,16714,5136,45.43
16147,1,11032012 19:00,16596,5138,43.0
16148,1,11032012 20:00,16211,5056,40.69
16149,1,11032012 21:00,15519,4818,35.42
16150,1,11032012 22:00,14746,4640,32.19
16151,1,11032012 23:00,13938,4428,30.7
16152,1,11042012 0:00,12783,3932,38.22
16153,1,11042012 1:00,12357,3830,46.6
16154,1,11042012 2:00,12190,3789,30.7
16155,1,11042012 3:00,12110,3750,28.86
16156,1,11042012 4:00,11544,3485,30.25
16157,1,11042012 5:00,11580,3480,31.51
16158,1,11042012 6:00,11848,3395,33.82
16159,1,11042012 7:00,12484,3499,33.91
16160,1,11042012 8:00,13384,3762,38.81
16161,1,11042012 9:00,14096,4059,44.4
16162,1,11042012 10:00,14582,4299,45.0
16163,1,11042012 11:00,14837,4438,45.03
16164,1,11042012 12:00,14847,4503,44.66
16165,1,11042012 13:00,14800,4528,44.38
16166,1,11042012 14:00,14741,4522,44.18
16167,1,11042012 15:00,14745,4518,44.34
16168,1,11042012 16:00,15281,4642,45.62
16169,1,11042012 17:00,16507,4985,52.09
16170,1,11042012 18:00,16727,5068,57.33
16171,1,11042012 19:00,16493,5032,50.23
16172,1,11042012 20:00,16094,4886,47.54
16173,1,11042012 21:00,15561,4786,45.72
16174,1,11042012 22:00,14857,4645,44.22
16175,1,11042012 23:00,14049,4433,43.58
16176,1,11052012 0:00,13286,4160,37.67
16177,1,11052012 1:00,12903,4032,34.48
16178,1,11052012 2:00,12635,3913,33.78
16179,1,11052012 3:00,12609,3859,32.98
16180,1,11052012 4:00,12621,3671,34.53
16181,1,11052012 5:00,13267,3858,42.96
16182,1,11052012 6:00,14578,4084,46.92
16183,1,11052012 7:00,15674,4453,51.89
16184,1,11052012 8:00,16383,4811,49.96
16185,1,11052012 9:00,16877,5097,50.01
16186,1,11052012 10:00,17169,5269,50.0
16187,1,11052012 11:00,17244,5349,49.3
16188,1,11052012 12:00,17182,5380,48.02
16189,1,11052012 13:00,17112,5392,47.73
16190,1,11052012 14:00,16971,5364,47.09
16191,1,11052012 15:00,16872,5354,47.15
16192,1,11052012 16:00,17341,5478,49.81
16193,1,11052012 17:00,18509,5734,67.0
16194,1,11052012 18:00,18601,5691,67.76
16195,1,11052012 19:00,18215,5554,58.81
16196,1,11052012 20:00,17611,5314,51.08
16197,1,11052012 21:00,16794,5122,46.95
16198,1,11052012 22:00,15784,4896,45.93
16199,1,11052012 23:00,14701,4588,43.2
16200,1,11062012 0:00,13860,4284,43.18
16201,1,11062012 1:00,13426,4140,41.39
16202,1,11062012 2:00,13110,4006,39.0
16203,1,11062012 3:00,13048,3944,38.25
16204,1,11062012 4:00,13031,3729,39.1
16205,1,11062012 5:00,13712,3926,45.18
16206,1,11062012 6:00,14981,4136,48.1
16207,1,11062012 7:00,15978,4488,51.01
16208,1,11062012 8:00,16588,4831,49.21
16209,1,11062012 9:00,16957,5111,47.98
16210,1,11062012 10:00,17167,5281,48.34
16211,1,11062012 11:00,17186,5361,47.47
16212,1,11062012 12:00,17087,5388,47.11
16213,1,11062012 13:00,17005,5398,46.57
16214,1,11062012 14:00,16873,5371,46.55
16215,1,11062012 15:00,16811,5365,46.5
16216,1,11062012 16:00,17302,5492,49.18
16217,1,11062012 17:00,18444,5733,72.52
16218,1,11062012 18:00,18555,5687,65.92
16219,1,11062012 19:00,18199,5546,53.86
16220,1,11062012 20:00,17615,5299,49.51
16221,1,11062012 21:00,16804,5106,46.5
16222,1,11062012 22:00,15791,4889,44.98
16223,1,11062012 23:00,14702,4584,40.29
16224,1,11072012 0:00,13776,4260,46.76
16225,1,11072012 1:00,13381,4123,44.61
16226,1,11072012 2:00,13096,3998,43.07
16227,1,11072012 3:00,13025,3934,42.13
16228,1,11072012 4:00,13028,3738,43.32
16229,1,11072012 5:00,13806,3963,46.84
16230,1,11072012 6:00,15084,4191,52.89
16231,1,11072012 7:00,16053,4555,58.11
16232,1,11072012 8:00,16686,4912,57.67
16233,1,11072012 9:00,17094,5196,54.89
16234,1,11072012 10:00,17331,5372,56.7
16235,1,11072012 11:00,17371,5465,55.95
16236,1,11072012 12:00,17329,5505,51.8
16237,1,11072012 13:00,17290,5522,51.0
16238,1,11072012 14:00,17186,5499,50.32
16239,1,11072012 15:00,17143,5502,50.38
16240,1,11072012 16:00,17635,5635,55.56
16241,1,11072012 17:00,18714,5866,78.14
16242,1,11072012 18:00,18738,5816,72.01
16243,1,11072012 19:00,18337,5667,62.34
16244,1,11072012 20:00,17729,5416,54.59
16245,1,11072012 21:00,16886,5215,49.11
16246,1,11072012 22:00,15833,4985,46.92
16247,1,11072012 23:00,14722,4668,44.93
16248,1,11082012 0:00,13918,4336,45.04
16249,1,11082012 1:00,13433,4177,43.99
16250,1,11082012 2:00,13092,4039,42.38
16251,1,11082012 3:00,12983,3970,42.3
16252,1,11082012 4:00,12990,3792,42.21
16253,1,11082012 5:00,13780,4043,45.58
16254,1,11082012 6:00,15110,4309,54.92
16255,1,11082012 7:00,16157,4705,60.0
16256,1,11082012 8:00,16807,5061,58.11
16257,1,11082012 9:00,17236,5342,58.56
16258,1,11082012 10:00,17507,5513,58.12
16259,1,11082012 11:00,17576,5606,55.54
16260,1,11082012 12:00,17549,5644,52.96
16261,1,11082012 13:00,17548,5662,52.12
16262,1,11082012 14:00,17476,5643,49.98
16263,1,11082012 15:00,17466,5652,50.14
16264,1,11082012 16:00,17957,5777,59.07
16265,1,11082012 17:00,19026,6004,80.8
16266,1,11082012 18:00,19096,5970,70.77
16267,1,11082012 19:00,18738,5830,63.45
16268,1,11082012 20:00,18240,5664,57.95
16269,1,11082012 21:00,17398,5460,50.42
16270,1,11082012 22:00,16293,5213,47.34
16271,1,11082012 23:00,15118,4865,43.64
16272,1,11092012 0:00,14317,4524,46.06
16273,1,11092012 1:00,13788,4331,43.14
16274,1,11092012 2:00,13425,4175,40.28
16275,1,11092012 3:00,13283,4101,40.09
16276,1,11092012 4:00,13289,3968,40.42
16277,1,11092012 5:00,14107,4203,46.88
16278,1,11092012 6:00,15515,4513,52.66
16279,1,11092012 7:00,16584,4929,60.24
16280,1,11092012 8:00,17221,5284,54.08
16281,1,11092012 9:00,17595,5553,53.75
16282,1,11092012 10:00,17792,5699,53.74
16283,1,11092012 11:00,17777,5761,51.36
16284,1,11092012 12:00,17645,5761,49.42
16285,1,11092012 13:00,17552,5751,48.83
16286,1,11092012 14:00,17369,5698,47.88
16287,1,11092012 15:00,17227,5665,48.62
16288,1,11092012 16:00,17579,5755,53.47
16289,1,11092012 17:00,18574,5962,74.76
16290,1,11092012 18:00,18604,5930,65.49
16291,1,11092012 19:00,18205,5774,55.14
16292,1,11092012 20:00,17769,5616,51.53
16293,1,11092012 21:00,17114,5444,48.29
16294,1,11092012 22:00,16164,5236,47.39
16295,1,11092012 23:00,15008,4915,41.9
16296,1,11102012 0:00,14140,4600,42.54
16297,1,11102012 1:00,13582,4397,36.06
16298,1,11102012 2:00,13190,4230,35.54
16299,1,11102012 3:00,12948,4141,35.89
16300,1,11102012 4:00,12512,3958,35.95
16301,1,11102012 5:00,12710,3957,38.38
16302,1,11102012 6:00,13256,3985,38.89
16303,1,11102012 7:00,14113,4194,39.23
16304,1,11102012 8:00,15033,4497,45.31
16305,1,11102012 9:00,15707,4796,48.83
16306,1,11102012 10:00,16094,5000,48.88
16307,1,11102012 11:00,16195,5097,48.66
16308,1,11102012 12:00,16127,5122,48.4
16309,1,11102012 13:00,16069,5128,47.68
16310,1,11102012 14:00,15976,5090,48.21
16311,1,11102012 15:00,15958,5060,48.19
16312,1,11102012 16:00,16479,5157,48.86
16313,1,11102012 17:00,17610,5449,55.54
16314,1,11102012 18:00,17781,5553,51.97
16315,1,11102012 19:00,17465,5489,51.05
16316,1,11102012 20:00,17092,5399,49.42
16317,1,11102012 21:00,16558,5281,47.55
16318,1,11102012 22:00,15793,5131,46.19
16319,1,11102012 23:00,14841,4886,44.02
16320,1,11112012 0:00,13937,4556,35.17
16321,1,11112012 1:00,13315,4342,32.29
16322,1,11112012 2:00,12866,4169,31.28
16323,1,11112012 3:00,12579,4077,32.19
16324,1,11112012 4:00,12038,3897,32.2
16325,1,11112012 5:00,12053,3842,34.53
16326,1,11112012 6:00,12446,3828,32.6
16327,1,11112012 7:00,13196,3993,31.15
16328,1,11112012 8:00,14001,4259,33.3
16329,1,11112012 9:00,14614,4554,35.95
16330,1,11112012 10:00,15047,4778,38.28
16331,1,11112012 11:00,15262,4915,42.83
16332,1,11112012 12:00,15281,4979,40.06
16333,1,11112012 13:00,15273,5011,37.93
16334,1,11112012 14:00,15235,4999,43.03
16335,1,11112012 15:00,15292,4989,43.34
16336,1,11112012 16:00,15916,5117,44.83
16337,1,11112012 17:00,17180,5449,51.24
16338,1,11112012 18:00,17436,5573,50.81
16339,1,11112012 19:00,17258,5547,48.0
16340,1,11112012 20:00,16895,5480,46.25
16341,1,11112012 21:00,16233,5342,44.68
16342,1,11112012 22:00,15279,5121,42.31
16343,1,11112012 23:00,14213,4806,34.75
16344,1,11122012 0:00,13344,4439,32.93
16345,1,11122012 1:00,12863,4238,29.98
16346,1,11122012 2:00,12572,4112,29.47
16347,1,11122012 3:00,12445,4057,29.84
16348,1,11122012 4:00,12610,4064,30.52
16349,1,11122012 5:00,13464,4282,33.99
16350,1,11122012 6:00,15122,4761,40.27
16351,1,11122012 7:00,16517,5339,45.94
16352,1,11122012 8:00,17241,5744,48.8
16353,1,11122012 9:00,17697,6030,49.07
16354,1,11122012 10:00,17998,6182,49.22
16355,1,11122012 11:00,18118,6267,49.03
16356,1,11122012 12:00,18110,6305,49.22
16357,1,11122012 13:00,18109,6328,48.86
16358,1,11122012 14:00,18043,6323,48.96
16359,1,11122012 15:00,18083,6336,48.73
16360,1,11122012 16:00,18635,6451,50.17
16361,1,11122012 17:00,19725,6640,59.9
16362,1,11122012 18:00,19667,6541,55.37
16363,1,11122012 19:00,19227,6363,50.64
16364,1,11122012 20:00,18546,6157,48.9
16365,1,11122012 21:00,17538,5883,45.66
16366,1,11122012 22:00,16203,5516,42.54
16367,1,11122012 23:00,14808,5039,33.11
16368,1,11132012 00:00,13774,4616,36.55
16369,1,11132012 01:00,13192,4356,33.33
16370,1,11132012 02:00,12851,4204,33.3
16371,1,11132012 03:00,12675,4116,33.53
16372,1,11132012 04:00,12781,4088,35.08
16373,1,11132012 05:00,13637,4295,39.24
16374,1,11132012 06:00,15285,4771,45.21
16375,1,11132012 07:00,16636,5313,48.87
16376,1,11132012 08:00,17352,5686,49.45
16377,1,11132012 09:00,17835,5945,49.95
16378,1,11132012 10:00,18172,6090,50.15
16379,1,11132012 11:00,18309,6163,50.19
16380,1,11132012 12:00,18302,6186,49.96
16381,1,11132012 13:00,18298,6197,49.89
16382,1,11132012 14:00,18255,6196,49.84
16383,1,11132012 15:00,18358,6223,49.95
16384,1,11132012 16:00,18955,6359,54.3
16385,1,11132012 17:00,20051,6532,73.1
16386,1,11132012 18:00,20008,6439,62.39
16387,1,11132012 19:00,19562,6257,55.92
16388,1,11132012 20:00,18885,6057,51.36
16389,1,11132012 21:00,17925,5802,47.99
16390,1,11132012 22:00,16663,5474,45.16
16391,1,11132012 23:00,15346,5045,38.92
16392,1,11142012 00:00,14313,4640,36.97
16393,1,11142012 01:00,13762,4408,34.39
16394,1,11142012 02:00,13442,4266,34.11
16395,1,11142012 03:00,13309,4194,35.86
16396,1,11142012 04:00,13525,4206,37.7
16397,1,11142012 05:00,14410,4426,42.6
16398,1,11142012 06:00,16015,4900,49.36
16399,1,11142012 07:00,17186,5405,52.14
16400,1,11142012 08:00,17743,5749,50.74
16401,1,11142012 09:00,18092,5993,51.05
16402,1,11142012 10:00,18246,6113,51.32
16403,1,11142012 11:00,18226,6159,50.68
16404,1,11142012 12:00,18110,6159,49.59
16405,1,11142012 13:00,18031,6155,48.9
16406,1,11142012 14:00,17921,6134,48.86
16407,1,11142012 15:00,17932,6137,48.88
16408,1,11142012 16:00,18500,6256,53.74
16409,1,11142012 17:00,19758,6454,81.94
16410,1,11142012 18:00,19852,6388,69.73
16411,1,11142012 19:00,19535,6237,61.46
16412,1,11142012 20:00,18940,6055,54.03
16413,1,11142012 21:00,18030,5823,49.16
16414,1,11142012 22:00,16780,5498,47.65
16415,1,11142012 23:00,15458,5070,44.43
16416,1,11152012 00:00,14624,4702,47.09
16417,1,11152012 01:00,14084,4466,42.35
16418,1,11152012 02:00,13766,4323,40.48
16419,1,11152012 03:00,13645,4246,39.8
16420,1,11152012 04:00,13880,4259,42.33
16421,1,11152012 05:00,14737,4464,48.59
16422,1,11152012 06:00,16286,4926,56.96
16423,1,11152012 07:00,17416,5414,68.34
16424,1,11152012 08:00,17984,5757,61.25
16425,1,11152012 09:00,18340,5998,62.87
16426,1,11152012 10:00,18480,6126,60.74
16427,1,11152012 11:00,18439,6174,59.95
16428,1,11152012 12:00,18304,6183,56.66
16429,1,11152012 13:00,18201,6180,54.43
16430,1,11152012 14:00,18069,6158,53.22
16431,1,11152012 15:00,18064,6160,54.56
16432,1,11152012 16:00,18633,6274,66.84
16433,1,11152012 17:00,19946,6482,96.68
16434,1,11152012 18:00,19993,6389,81.36
16435,1,11152012 19:00,19661,6215,74.06
16436,1,11152012 20:00,19072,6024,65.41
16437,1,11152012 21:00,18171,5808,54.77
16438,1,11152012 22:00,16936,5500,50.56
16439,1,11152012 23:00,15608,5089,45.54
16440,1,11162012 00:00,14713,4686,45.88
16441,1,11162012 01:00,14145,4460,43.25
16442,1,11162012 02:00,13810,4318,41.23
16443,1,11162012 03:00,13672,4245,40.69
16444,1,11162012 04:00,13863,4244,41.96
16445,1,11162012 05:00,14660,4438,48.59
16446,1,11162012 06:00,16219,4907,56.63
16447,1,11162012 07:00,17430,5418,60.67
16448,1,11162012 08:00,18047,5774,57.96
16449,1,11162012 09:00,18410,6016,57.67
16450,1,11162012 10:00,18550,6141,56.94
16451,1,11162012 11:00,18471,6177,53.89
16452,1,11162012 12:00,18305,6164,51.89
16453,1,11162012 13:00,18152,6133,50.8
16454,1,11162012 14:00,17983,6102,50.59
16455,1,11162012 15:00,17916,6087,50.59
16456,1,11162012 16:00,18407,6183,58.52
16457,1,11162012 17:00,19646,6401,84.5
16458,1,11162012 18:00,19566,6287,67.37
16459,1,11162012 19:00,19179,6115,60.55
16460,1,11162012 20:00,18629,5904,54.68
16461,1,11162012 21:00,17920,5707,51.31
16462,1,11162012 22:00,16873,5452,48.66
16463,1,11162012 23:00,15641,5097,44.26
16464,1,11172012 00:00,14769,4783,43.3
16465,1,11172012 01:00,14207,4577,39.74
16466,1,11172012 02:00,13835,4429,38.76
16467,1,11172012 03:00,13605,4342,38.76
16468,1,11172012 04:00,13310,4232,39.16
16469,1,11172012 05:00,13462,4197,40.81
16470,1,11172012 06:00,14051,4308,43.46
16471,1,11172012 07:00,14880,4543,44.99
16472,1,11172012 08:00,15766,4837,50.48
16473,1,11172012 09:00,16410,5123,54.05
16474,1,11172012 10:00,16721,5313,52.84
16475,1,11172012 11:00,16745,5387,51.91
16476,1,11172012 12:00,16602,5394,49.25
16477,1,11172012 13:00,16441,5379,48.22
16478,1,11172012 14:00,16289,5336,47.95
16479,1,11172012 15:00,16292,5313,48.04
16480,1,11172012 16:00,16897,5419,53.8
16481,1,11172012 17:00,18354,5761,85.03
16482,1,11172012 18:00,18505,5808,68.36
16483,1,11172012 19:00,18277,5741,57.05
16484,1,11172012 20:00,17868,5604,52.76
16485,1,11172012 21:00,17363,5479,51.24
16486,1,11172012 22:00,16594,5310,46.89
16487,1,11172012 23:00,15618,5054,41.93
16488,1,11182012 00:00,14605,4720,49.03
16489,1,11182012 01:00,14086,4525,47.53
16490,1,11182012 02:00,13733,4387,44.6
16491,1,11182012 03:00,13521,4311,42.66
16492,1,11182012 04:00,13145,4187,42.84
16493,1,11182012 05:00,13102,4098,44.19
16494,1,11182012 06:00,13523,4158,42.35
16495,1,11182012 07:00,14184,4313,43.91
16496,1,11182012 08:00,14926,4552,45.42
16497,1,11182012 09:00,15514,4824,48.69
16498,1,11182012 10:00,15875,5034,47.62
16499,1,11182012 11:00,15982,5141,47.01
16500,1,11182012 12:00,15929,5194,43.19
16501,1,11182012 13:00,15856,5222,40.98
16502,1,11182012 14:00,15784,5216,40.68
16503,1,11182012 15:00,15861,5224,41.19
16504,1,11182012 16:00,16580,5358,49.94
16505,1,11182012 17:00,18141,5728,74.87
16506,1,11182012 18:00,18408,5803,62.12
16507,1,11182012 19:00,18288,5772,56.59
16508,1,11182012 20:00,17927,5679,51.74
16509,1,11182012 21:00,17320,5553,49.55
16510,1,11182012 22:00,16409,5333,45.02
16511,1,11182012 23:00,15365,5042,40.0
16512,1,11192012 00:00,14497,4670,45.17
16513,1,11192012 01:00,13915,4432,42.65
16514,1,11192012 02:00,13599,4293,42.77
16515,1,11192012 03:00,13507,4235,42.05
16516,1,11192012 04:00,13856,4262,39.92
16517,1,11192012 05:00,14605,4425,44.2
16518,1,11192012 06:00,16274,4944,53.36
16519,1,11192012 07:00,17537,5470,56.42
16520,1,11192012 08:00,18154,5823,53.79
16521,1,11192012 09:00,18539,6066,55.58
16522,1,11192012 10:00,18700,6190,53.33
16523,1,11192012 11:00,18638,6225,51.5
16524,1,11192012 12:00,18540,6246,50.39
16525,1,11192012 13:00,18438,6256,49.34
16526,1,11192012 14:00,18316,6243,49.1
16527,1,11192012 15:00,18328,6261,49.7
16528,1,11192012 16:00,18942,6390,57.92
16529,1,11192012 17:00,20359,6639,90.35
16530,1,11192012 18:00,20348,6516,67.27
16531,1,11192012 19:00,19977,6343,58.95
16532,1,11192012 20:00,19335,6124,53.42
16533,1,11192012 21:00,18377,5882,50.51
16534,1,11192012 22:00,17080,5535,48.61
16535,1,11192012 23:00,15715,5109,42.33
16536,1,11202012 00:00,14850,4723,47.02
16537,1,11202012 01:00,14198,4460,44.17
16538,1,11202012 02:00,13835,4311,42.7
16539,1,11202012 03:00,13689,4239,41.37
16540,1,11202012 04:00,13978,4248,42.62
16541,1,11202012 05:00,14787,4426,44.63
16542,1,11202012 06:00,16455,4954,52.38
16543,1,11202012 07:00,17660,5470,53.55
16544,1,11202012 08:00,18234,5817,51.97
16545,1,11202012 09:00,18564,6048,51.83
16546,1,11202012 10:00,18705,6165,51.93
16547,1,11202012 11:00,18625,6197,50.35
16548,1,11202012 12:00,18499,6210,49.53
16549,1,11202012 13:00,18392,6216,49.04
16550,1,11202012 14:00,18258,6197,49.02
16551,1,11202012 15:00,18276,6211,48.72
16552,1,11202012 16:00,18892,6334,53.98
16553,1,11202012 17:00,20347,6597,82.9
16554,1,11202012 18:00,20325,6479,66.12
16555,1,11202012 19:00,19969,6311,56.82
16556,1,11202012 20:00,19337,6095,52.99
16557,1,11202012 21:00,18380,5856,51.62
16558,1,11202012 22:00,17073,5510,49.27
16559,1,11202012 23:00,15690,5082,43.96
16560,1,11212012 00:00,14824,4719,44.03
16561,1,11212012 01:00,14144,4449,40.81
16562,1,11212012 02:00,13772,4301,39.82
16563,1,11212012 03:00,13612,4223,38.48
16564,1,11212012 04:00,13865,4223,38.78
16565,1,11212012 05:00,14684,4414,43.94
